timestamp	recId	status
02/26/2008 10:38:41 AM	DLESE-000-000-001-246	_|-final-dcc-|_
02/26/2008 10:45:40 AM	DLESE-000-000-001-251	_|-final-dcc-|_
02/26/2008 11:04:01 AM	DLESE-000-000-001-252	_|-final-dcc-|_
02/26/2008 11:26:52 AM	DLESE-000-000-001-253	_|-final-dcc-|_
02/26/2008 11:44:59 AM	DLESE-000-000-001-254	_|-final-dcc-|_
02/26/2008 02:00:31 PM	DLESE-000-000-000-205	_|-final-dcc-|_
02/26/2008 02:33:08 PM	DLESE-000-000-010-298	_|-final-dcc-|_
02/27/2008 02:22:24 PM	DLESE-000-000-010-299	_|-final-dcc-|_
02/27/2008 02:53:26 PM	NEWS-OPPS-000-000-002-360	_|-final-nocc-|_
02/27/2008 03:12:19 PM	NEWS-OPPS-000-000-002-358	_|-final-nocc-|_
02/28/2008 08:30:49 AM	DWEL-000-000-000-146	_|-final-dwel-|_
02/28/2008 08:32:48 AM	DWEL-000-000-000-418	Holding
02/28/2008 08:34:51 AM	DWEL-000-000-000-415	_|-final-dwel-|_
02/28/2008 08:51:24 AM	SERC-NAGT-000-000-000-277	_|-final-sercnagt-|_
02/28/2008 08:55:04 AM	SERC-NAGT-000-000-000-607	_|-final-sercnagt-|_
02/28/2008 08:56:28 AM	SERC-NAGT-000-000-000-607	Deaccessioned
02/28/2008 09:40:33 AM	SERC-STARTINGPOINT-000-000-000-274	Holding
02/28/2008 09:48:14 AM	BRIDGE-233	_|-final-bridge-|_
02/28/2008 10:00:27 AM	BRIDGE-OTHER-1328	_|-final-bridgeother-|_
02/28/2008 10:17:42 AM	BRIDGE-OTHER-1687	_|-final-bridgeother-|_
02/28/2008 10:19:35 AM	DLESE-000-000-010-292	_|-final-dcc-|_
02/28/2008 10:28:31 AM	BRIDGE-NOAA-233	_|-final-bridgenoaa-|_
02/28/2008 10:32:34 AM	TBOXR-000-000-000-129	_|-final-tboxres-|_
02/28/2008 10:34:47 AM	DLESE-000-000-000-837	_|-final-dcc-|_
02/28/2008 10:48:21 AM	DLESE-000-000-001-256	_|-final-dcc-|_
02/28/2008 11:05:08 AM	BRIDGE-1579	_|-final-bridge-|_
02/28/2008 11:15:19 AM	BRIDGE-1588	_|-final-bridge-|_
02/28/2008 11:16:18 AM	NEWS-OPPS-000-000-002-361	_|-final-nocc-|_
02/28/2008 11:45:42 AM	DLESE-000-000-001-257	_|-final-dcc-|_
03/03/2008 01:30:41 PM	NEWS-OPPS-000-000-002-292	Deaccessioned
03/03/2008 01:32:26 PM	NEWS-OPPS-000-000-002-265	Deaccessioned
03/03/2008 02:23:04 PM	NEWS-OPPS-000-000-002-365	_|-final-nocc-|_
03/03/2008 02:40:11 PM	NEWS-OPPS-000-000-002-364	_|-final-nocc-|_
03/03/2008 03:02:54 PM	NEWS-OPPS-000-000-002-363	_|-final-nocc-|_
03/04/2008 08:18:11 AM	DLESE-000-000-000-817	_|-final-dcc-|_
03/04/2008 08:28:13 AM	DLESE-000-000-001-326	_|-final-dcc-|_
03/04/2008 09:22:01 AM	DLESE-000-000-005-470	Holding
03/04/2008 09:24:53 AM	DLESE-000-000-009-076	_|-final-dcc-|_
03/04/2008 09:33:49 AM	DLESE-000-000-009-344	_|-final-dcc-|_
03/04/2008 09:39:31 AM	DLESE-000-000-009-966	Holding
03/04/2008 09:47:44 AM	DLESE-000-000-002-950	Deaccessioned
03/04/2008 09:48:28 AM	DLESE-000-000-002-678	Deaccessioned
03/04/2008 09:50:08 AM	DLESE-000-000-002-679	_|-final-dcc-|_
03/04/2008 10:00:19 AM	NEWS-OPPS-000-000-002-363	In Progress
03/04/2008 10:05:44 AM	NEWS-OPPS-000-000-002-364	In Progress
03/04/2008 10:06:28 AM	DLESE-000-000-001-446	_|-final-dcc-|_
03/04/2008 10:27:21 AM	DLESE-000-000-006-148	_|-final-dcc-|_
03/04/2008 10:45:18 AM	NEWS-OPPS-000-000-002-362	In Progress
03/04/2008 10:57:55 AM	DLESE-000-000-009-754	Deaccessioned
03/04/2008 11:02:43 AM	DLESE-000-000-001-265	_|-final-dcc-|_
03/04/2008 11:14:41 AM	DLESE-000-000-001-266	_|-final-dcc-|_
03/04/2008 11:34:49 AM	DLESE-000-000-001-267	_|-final-dcc-|_
03/04/2008 12:11:03 PM	DLESE-000-000-003-423	Deaccessioned
03/05/2008 08:42:46 AM	DLESE-000-000-001-270	_|-final-dcc-|_
03/05/2008 08:56:40 AM	DLESE-000-000-001-271	_|-final-dcc-|_
03/05/2008 09:09:18 AM	DLESE-000-000-001-272	_|-final-dcc-|_
03/05/2008 09:20:16 AM	DLESE-000-000-001-273	_|-final-dcc-|_
03/05/2008 09:57:54 AM	DLESE-000-000-001-274	_|-final-dcc-|_
03/05/2008 10:14:31 AM	DLESE-000-000-001-275	_|-final-dcc-|_
03/05/2008 10:33:32 AM	DLESE-000-000-001-276	_|-final-dcc-|_
03/05/2008 01:10:46 PM	NEWS-OPPS-000-000-002-362	_|-final-nocc-|_
03/05/2008 02:24:19 PM	NEWS-OPPS-000-000-002-366	_|-final-nocc-|_
03/05/2008 02:50:11 PM	NEWS-OPPS-000-000-002-359	_|-final-nocc-|_
03/05/2008 03:08:24 PM	NEWS-OPPS-000-000-002-357	_|-final-nocc-|_
03/05/2008 03:58:10 PM	TBOXR-000-000-000-130	_|-final-tboxres-|_
03/06/2008 08:16:33 AM	DLESE-000-000-008-829	_|-final-dcc-|_
03/06/2008 08:29:47 AM	DWEL-000-000-000-146	Holding
03/06/2008 08:36:34 AM	DWEL-000-000-000-348	_|-final-dwel-|_
03/06/2008 08:45:54 AM	DLESE-000-000-010-155	_|-final-dcc-|_
03/06/2008 08:50:55 AM	SERC-NAGT-000-000-000-277	Holding
03/06/2008 08:59:00 AM	SERC-STARTINGPOINT-000-000-000-182	_|-final-sercstrtpt-|_
03/06/2008 09:03:50 AM	BRIDGE-233	_|-final-bridge-|_
03/06/2008 09:06:54 AM	BRIDGE-OTHER-1687	_|-final-bridgeother-|_
03/06/2008 09:19:09 AM	SERC-STARTINGPOINT-000-000-000-182	Deaccessioned
03/06/2008 09:37:38 AM	SERC-NAGT-000-000-000-322	_|-final-sercnagt-|_
03/06/2008 09:54:09 AM	DLESE-000-000-001-280	_|-final-dcc-|_
03/06/2008 10:08:53 AM	DLESE-000-000-001-282	_|-final-dcc-|_
03/06/2008 10:37:15 AM	DLESE-000-000-001-283	_|-final-dcc-|_
03/06/2008 10:47:43 AM	DLESE-000-000-001-284	_|-final-dcc-|_
03/06/2008 12:08:30 PM	TBOXR-000-000-000-147	_|-final-tboxres-|_
03/06/2008 02:35:06 PM	TBOXR-000-000-000-134	_|-final-tboxres-|_
03/06/2008 03:16:12 PM	TBOXR-000-000-000-136	_|-final-tboxres-|_
03/11/2008 08:09:15 AM	TBOXR-000-000-000-139	_|-final-tboxres-|_
03/11/2008 08:55:10 AM	DLESE-000-000-000-576	_|-final-dcc-|_
03/11/2008 08:59:35 AM	EARTHQUAKE-000-000-011-542	_|-final-eee-|_
03/11/2008 09:16:13 AM	EARTHQUAKE-000-000-011-711	_|-final-eee-|_
03/11/2008 09:30:46 AM	DLESE-000-000-006-286	_|-final-dcc-|_
03/11/2008 09:42:52 AM	DLESE-000-000-000-576	_|-final-dcc-|_
03/11/2008 09:54:53 AM	DLESE-000-000-009-632	_|-final-dcc-|_
03/11/2008 10:16:21 AM	SERC-NAGT-000-000-000-322	_|-final-sercnagt-|_
03/11/2008 10:27:39 AM	DLESE-000-000-000-812	_|-final-dcc-|_
03/11/2008 10:51:32 AM	DLESE-000-000-000-817	_|-final-dcc-|_
03/11/2008 11:01:16 AM	DLESE-000-000-001-508	_|-final-dcc-|_
03/11/2008 11:04:14 AM	TBOXR-000-000-000-020	_|-final-tboxres-|_
03/11/2008 11:07:04 AM	TBOXR-000-000-000-022	_|-final-tboxres-|_
03/11/2008 11:09:49 AM	TBOXR-000-000-000-023	_|-final-tboxres-|_
03/11/2008 11:15:20 AM	TBOX-000-000-000-139	_|-final-tbox-|_
03/11/2008 11:16:57 AM	TBOX-000-000-000-144	_|-final-tbox-|_
03/11/2008 11:18:36 AM	TBOX-000-000-000-145	_|-final-tbox-|_
03/11/2008 11:19:48 AM	TBOX-000-000-000-146	_|-final-tbox-|_
03/11/2008 11:23:18 AM	DLESE-000-000-003-229	Holding
03/11/2008 11:24:19 AM	DLESE-000-000-003-295	Holding
03/11/2008 11:27:58 AM	DLESE-000-000-003-531	_|-final-dcc-|_
03/11/2008 11:32:10 AM	DLESE-000-000-001-285	_|-final-dcc-|_
03/11/2008 11:41:29 AM	DLESE-000-000-001-286	_|-final-dcc-|_
03/11/2008 11:54:20 AM	DLESE-000-000-001-287	_|-final-dcc-|_
03/13/2008 08:18:57 AM	BRIDGE-NOAA-233	_|-final-bridgenoaa-|_
03/13/2008 08:32:37 AM	BRIDGE-OTHER-1547	_|-final-bridgeother-|_
03/13/2008 08:34:30 AM	BRIDGE-233	_|-final-bridge-|_
03/13/2008 09:02:41 AM	DLESE-000-000-000-840	_|-final-dcc-|_
03/13/2008 09:34:38 AM	ESA-000-000-000-035	_|-final-esa-|_
03/13/2008 09:38:34 AM	ESA-000-000-000-035	_|-final-esa-|_
03/13/2008 09:43:26 AM	SERC-EET-000-000-000-007	Deaccessioned
03/13/2008 09:49:41 AM	EVAL-TLKT-000-000-067	_|-final-evaltlkt-|_
03/13/2008 10:06:19 AM	EVAL-TLKT-000-000-075	_|-final-evaltlkt-|_
03/13/2008 10:07:22 AM	EVAL-TLKT-000-000-062	_|-final-evaltlkt-|_
03/13/2008 10:20:49 AM	NASA-Edmall-920	_|-final-edmall-|_
03/13/2008 10:24:28 AM	NASA-Edmall-920	Deaccessioned
03/13/2008 10:32:45 AM	DWEL-000-000-000-012	Holding
03/13/2008 10:41:13 AM	DWEL-000-000-000-264	_|-final-dwel-|_
03/13/2008 10:42:40 AM	DWEL-000-000-000-348	Holding
03/13/2008 10:46:36 AM	DLESE-000-000-000-817	Holding
03/13/2008 10:48:42 AM	DLESE-000-000-003-531	Deaccessioned
03/13/2008 11:18:39 AM	DLESE-000-000-008-839	_|-final-dcc-|_
03/13/2008 11:26:19 AM	DLESE-000-000-001-288	_|-final-dcc-|_
03/13/2008 11:48:49 AM	DLESE-000-000-001-289	_|-final-dcc-|_
03/18/2008 08:21:44 AM	DLESE-000-000-000-817	Holding
03/18/2008 08:55:20 AM	DLESE-000-000-000-817	_|-final-dcc-|_
03/18/2008 09:27:19 AM	BRIDGE-OTHER-1547	Deaccessioned
03/18/2008 09:31:26 AM	BRIDGE-167	_|-final-bridge-|_
03/18/2008 09:32:11 AM	USGS-ED-000-000-000-099	_|-final-usgs-|_
03/18/2008 09:34:36 AM	ESA-000-000-000-035	_|-final-esa-|_
03/18/2008 09:54:25 AM	EVAL-TLKT-000-000-000-173	_|-final-evaltlkt-|_
03/18/2008 09:55:19 AM	EVAL-TLKT-000-000-005	_|-final-evaltlkt-|_
03/18/2008 09:55:45 AM	EVAL-TLKT-000-000-018	_|-final-evaltlkt-|_
03/18/2008 09:59:36 AM	NASA-Edmall-2430	_|-final-edmall-|_
03/18/2008 10:03:13 AM	NASA-Edmall-2329	Holding
03/18/2008 10:06:19 AM	DWEL-000-000-000-264	_|-final-dwel-|_
03/18/2008 10:09:29 AM	DLESE-000-000-000-106	_|-final-dcc-|_
03/18/2008 10:13:56 AM	DLESE-000-000-001-508	Holding
03/18/2008 10:15:36 AM	DLESE-000-000-003-207	_|-final-dcc-|_
03/18/2008 10:20:13 AM	DLESE-000-000-006-993	_|-final-dcc-|_
03/18/2008 10:39:45 AM	DLESE-000-000-002-898	_|-final-dcc-|_
03/18/2008 10:43:08 AM	DLESE-000-000-003-229	Deaccessioned
03/18/2008 10:43:36 AM	DLESE-000-000-003-295	Deaccessioned
03/18/2008 01:01:54 PM	DLESE-000-000-001-310	_|-final-dcc-|_
03/18/2008 01:13:18 PM	DLESE-000-000-002-070	_|-final-dcc-|_
03/18/2008 01:26:57 PM	DLESE-000-000-002-071	_|-final-dcc-|_
03/18/2008 01:39:59 PM	DLESE-000-000-002-072	_|-final-dcc-|_
03/18/2008 02:00:19 PM	DLESE-000-000-002-073	_|-final-dcc-|_
03/18/2008 02:22:21 PM	NEWS-OPPS-000-000-002-367	_|-final-nocc-|_
03/18/2008 02:42:06 PM	NEWS-OPPS-000-000-002-368	_|-final-nocc-|_
03/18/2008 02:56:44 PM	DLESE-000-000-002-074	_|-final-dcc-|_
03/20/2008 09:08:16 AM	DLESE-000-000-000-496	_|-final-dcc-|_
03/20/2008 09:49:46 AM	DLESE-000-000-004-220	_|-final-dcc-|_
03/20/2008 09:50:30 AM	DLESE-000-000-003-515	_|-final-dcc-|_
03/20/2008 09:53:52 AM	DLESE-000-000-008-839	Deaccessioned
03/20/2008 09:56:20 AM	DLESE-000-000-009-231	_|-final-dcc-|_
03/20/2008 10:10:40 AM	SERC-STARTINGPOINT-000-000-000-087	_|-final-sercstrtpt-|_
03/20/2008 10:25:36 AM	SERC-STARTINGPOINT-000-000-000-222	_|-final-sercstrtpt-|_
03/20/2008 10:37:47 AM	SERC-STARTINGPOINT-000-000-000-354	_|-final-sercstrtpt-|_
03/20/2008 10:44:06 AM	NEWS-OPPS-000-000-002-317	Deaccessioned
03/20/2008 10:44:51 AM	NEWS-OPPS-000-000-002-342	Deaccessioned
03/20/2008 10:45:49 AM	NEWS-OPPS-000-000-002-216	Deaccessioned
03/20/2008 10:46:34 AM	NEWS-OPPS-000-000-002-361	Deaccessioned
03/20/2008 11:22:29 AM	SERC-STARTINGPOINT-000-000-000-394	_|-final-sercstrtpt-|_
03/20/2008 11:31:59 AM	NEWS-OPPS-000-000-001-767	_|-final-nocc-|_
03/20/2008 11:34:00 AM	NEWS-OPPS-000-000-002-369	_|-final-nocc-|_
03/25/2008 08:21:31 AM	SERC-STARTINGPOINT-000-000-000-394	_|-final-sercstrtpt-|_
03/25/2008 08:56:29 AM	BRIDGE-NOAA-233	_|-final-bridgenoaa-|_
03/25/2008 09:14:03 AM	DLESE-000-000-001-455	_|-final-dcc-|_
03/25/2008 09:35:51 AM	DLESE-000-000-002-649	_|-final-dcc-|_
03/25/2008 09:37:27 AM	DLESE-000-000-002-960	_|-final-dcc-|_
03/25/2008 09:58:39 AM	DLESE-000-000-003-155	_|-final-dcc-|_
03/25/2008 10:04:34 AM	DLESE-000-000-003-515	_|-final-dcc-|_
03/25/2008 10:16:21 AM	DLESE-000-000-004-221	_|-final-dcc-|_
03/25/2008 10:19:07 AM	DLESE-000-000-004-220	_|-final-dcc-|_
03/25/2008 10:27:15 AM	DLESE-000-000-007-508	_|-final-dcc-|_
03/25/2008 10:27:33 AM	DLESE-000-000-007-509	_|-final-dcc-|_
03/25/2008 10:27:53 AM	DLESE-000-000-007-510	_|-final-dcc-|_
03/25/2008 10:30:01 AM	DLESE-000-000-009-231	_|-final-dcc-|_
03/25/2008 10:54:25 AM	NASA-Edmall-2430	Holding
03/25/2008 10:57:31 AM	EVAL-TLKT-000-000-075	Holding
03/25/2008 11:00:18 AM	BRIDGE-167	Holding
03/25/2008 11:02:44 AM	USGS-ED-000-000-000-099	Holding
03/25/2008 11:08:29 AM	DLESE-000-000-002-076	_|-final-dcc-|_
03/25/2008 11:18:45 AM	DLESE-000-000-002-077	_|-final-dcc-|_
03/25/2008 11:33:50 AM	DLESE-000-000-002-089	_|-final-dcc-|_
03/25/2008 11:47:31 AM	DLESE-000-000-002-090	_|-final-dcc-|_
03/26/2008 02:22:31 PM	DLESE-000-000-010-301	_|-final-dcc-|_
03/27/2008 08:04:50 AM	EVAL-TLKT-000-000-075	_|-final-evaltlkt-|_
03/27/2008 08:33:27 AM	DLESE-000-000-001-048	_|-final-dcc-|_
03/27/2008 08:35:25 AM	DLESE-000-000-001-048	Deaccessioned
03/27/2008 08:37:18 AM	DLESE-000-000-000-156	_|-final-dcc-|_
03/27/2008 09:05:52 AM	DLESE-000-000-002-898	Holding
03/27/2008 09:07:15 AM	DLESE-000-000-003-155	Holding
03/27/2008 09:34:08 AM	DLESE-000-000-002-091	_|-final-dcc-|_
03/27/2008 09:42:10 AM	DLESE-000-000-002-092	_|-final-dcc-|_
03/27/2008 10:03:12 AM	DLESE-000-000-002-093	_|-final-dcc-|_
03/27/2008 10:16:27 AM	DLESE-000-000-002-094	_|-final-dcc-|_
03/27/2008 10:16:28 AM	DLESE-000-000-002-094	_|-final-dcc-|_
03/27/2008 10:16:43 AM	DLESE-000-000-010-302	Declined
03/27/2008 10:30:16 AM	DLESE-000-000-002-095	_|-final-dcc-|_
03/27/2008 10:57:46 AM	NEWS-OPPS-000-000-002-370	_|-final-nocc-|_
03/27/2008 11:04:32 AM	DLESE-000-000-010-303	_|-final-dcc-|_
03/27/2008 11:13:18 AM	DLESE-000-000-002-096	_|-final-dcc-|_
03/27/2008 11:28:04 AM	DLESE-000-000-002-097	_|-final-dcc-|_
03/27/2008 01:21:27 PM	NEWS-OPPS-000-000-002-371	_|-final-nocc-|_
03/27/2008 01:38:13 PM	NEWS-OPPS-000-000-002-288	Deaccessioned
03/27/2008 01:39:23 PM	NEWS-OPPS-000-000-002-365	Deaccessioned
03/27/2008 01:40:13 PM	NEWS-OPPS-000-000-002-360	Deaccessioned
03/31/2008 08:38:56 AM	DLESE-COLLECTION-000-000-000-074	_|-final-dcr-|_
03/31/2008 08:44:08 AM	DLESE-COLLECTION-000-000-000-022	_|-final-dcr-|_
03/31/2008 11:32:27 AM	DLISR-OTHER-000-000-000-001	_|-final-dlisrother-|_
03/31/2008 11:50:04 AM	NASA-ESERevSProd020	Deaccessioned
03/31/2008 11:53:50 AM	MYND-000-000-000-008	Deaccessioned
04/01/2008 09:26:08 AM	DLESE-000-000-000-106	Holding
04/01/2008 09:27:42 AM	DLESE-000-000-002-649	_|-final-dcc-|_
04/01/2008 09:31:03 AM	DLESE-000-000-004-211	_|-final-dcc-|_
04/01/2008 09:38:08 AM	DLESE-000-000-004-776	_|-final-dcc-|_
04/01/2008 09:39:45 AM	DLESE-000-000-005-135	_|-final-dcc-|_
04/01/2008 10:02:14 AM	DLESE-000-000-007-508	_|-final-dcc-|_
04/01/2008 10:02:54 AM	DLESE-000-000-007-509	_|-final-dcc-|_
04/01/2008 10:04:13 AM	DLESE-000-000-007-510	_|-final-dcc-|_
04/01/2008 10:21:49 AM	DLESE-000-000-002-098	_|-final-dcc-|_
04/01/2008 11:11:02 AM	DLESE-000-000-002-326	_|-final-dcc-|_
04/01/2008 11:36:22 AM	DLESE-000-000-002-327	_|-final-dcc-|_
04/01/2008 12:42:50 PM	DLESE-000-000-004-211	_|-final-dcc-|_
04/02/2008 08:35:03 AM	SERC-NAGT-000-000-000-232	_|-final-sercnagt-|_
04/02/2008 08:55:22 AM	SERC-NAGT-000-000-000-626	_|-final-sercnagt-|_
04/02/2008 09:46:39 AM	SERC-NAGT-000-000-000-413	_|-final-sercnagt-|_
04/02/2008 10:10:54 AM	ESA-000-000-000-035	_|-final-esa-|_
04/02/2008 10:15:46 AM	BRIDGE-1860	_|-final-bridge-|_
04/02/2008 10:40:50 AM	BRIDGE-1996	_|-final-bridge-|_
04/02/2008 11:28:23 AM	SERC-NAGT-000-000-000-232	Deaccessioned
04/02/2008 11:30:46 AM	BRIDGE-1996	_|-final-bridge-|_
04/02/2008 11:54:57 AM	BRIDGE-NOAA-1996	_|-final-bridgenoaa-|_
04/03/2008 08:07:33 AM	ESA-000-000-000-035	_|-final-esa-|_
04/03/2008 08:18:10 AM	BRIDGE-OTHER-1035	_|-final-bridgeother-|_
04/03/2008 09:49:52 AM	DLESE-000-000-010-304	Declined
04/03/2008 10:02:09 AM	NEWS-OPPS-000-000-002-244	Deaccessioned
04/03/2008 10:02:57 AM	NEWS-OPPS-000-000-002-310	Deaccessioned
04/03/2008 10:03:53 AM	NEWS-OPPS-000-000-002-269	Deaccessioned
04/03/2008 10:04:39 AM	NEWS-OPPS-000-000-002-349	Deaccessioned
04/03/2008 11:20:38 AM	NEWS-OPPS-000-000-002-372	_|-final-nocc-|_
04/03/2008 12:46:02 PM	ESA-000-000-000-035	_|-final-esa-|_
04/03/2008 01:31:50 PM	NEWS-OPPS-000-000-002-373	_|-final-nocc-|_
04/04/2008 04:11:51 PM	TIPS-000-000-000-023	_|-final-tips-|_
04/04/2008 04:12:43 PM	TIPS-000-000-000-024	_|-final-tips-|_
04/07/2008 08:28:01 AM	SERC-NAGT-000-000-000-282	_|-final-sercnagt-|_
04/07/2008 09:02:23 AM	DLESE-000-000-002-806	_|-final-dcc-|_
04/07/2008 09:04:33 AM	DLESE-000-000-003-643	_|-final-dcc-|_
04/07/2008 09:31:03 AM	DLESE-000-000-010-063	_|-final-dcc-|_
04/07/2008 09:39:41 AM	DWEL-000-000-000-442	_|-final-dwel-|_
04/07/2008 09:49:51 AM	EVAL-TLKT-000-000-050	_|-final-evaltlkt-|_
04/07/2008 09:55:44 AM	NEWS-OPPS-000-000-002-355	Deaccessioned
04/07/2008 10:04:03 AM	BRIDGE-183	_|-final-bridge-|_
04/07/2008 10:08:46 AM	BRIDGE-OTHER-1035	_|-final-bridgeother-|_
04/07/2008 10:27:48 AM	BRIDGE-OTHER-1193	_|-final-bridgeother-|_
04/07/2008 10:42:19 AM	BRIDGE-OTHER-1935	_|-final-bridgeother-|_
04/07/2008 10:43:48 AM	BRIDGE-OTHER-351	_|-final-bridgeother-|_
04/07/2008 10:50:00 AM	TBOXR-000-000-000-018	_|-final-tboxres-|_
04/07/2008 10:56:17 AM	BRIDGE-183	_|-final-bridge-|_
04/07/2008 10:57:11 AM	BRIDGE-OTHER-1935	_|-final-bridgeother-|_
04/07/2008 10:59:23 AM	DLESE-000-000-002-328	_|-final-dcc-|_
04/07/2008 11:09:33 AM	DLESE-000-000-002-329	_|-final-dcc-|_
04/07/2008 11:34:20 AM	DLESE-000-000-002-331	_|-final-dcc-|_
04/07/2008 11:44:50 AM	DLESE-000-000-002-332	_|-final-dcc-|_
04/07/2008 02:46:28 PM	NEWS-OPPS-000-000-002-374	_|-final-nocc-|_
04/07/2008 03:08:26 PM	DLESE-000-000-002-806	_|-final-dcc-|_
04/08/2008 08:17:51 AM	DLESE-000-000-002-333	_|-final-dcc-|_
04/08/2008 08:32:00 AM	DLESE-000-000-002-343	_|-final-dcc-|_
04/08/2008 09:26:16 AM	DLESE-000-000-002-345	_|-final-dcc-|_
04/08/2008 09:47:51 AM	DLESE-000-000-002-348	_|-final-dcc-|_
04/08/2008 10:30:05 AM	DLESE-000-000-010-305	Declined
04/08/2008 10:32:17 AM	DLESE-000-000-002-350	_|-final-dcc-|_
04/08/2008 10:41:15 AM	NEWS-OPPS-000-000-002-241	Deaccessioned
04/08/2008 10:42:07 AM	NEWS-OPPS-000-000-002-356	Deaccessioned
04/08/2008 10:42:59 AM	NEWS-OPPS-000-000-002-359	Deaccessioned
04/08/2008 10:43:54 AM	NEWS-OPPS-000-000-002-367	Deaccessioned
04/08/2008 10:57:03 AM	DLESE-000-000-002-352	_|-final-dcc-|_
04/08/2008 11:22:10 AM	DLESE-000-000-002-710	_|-final-dcc-|_
04/08/2008 11:40:48 AM	DLESE-000-000-002-929	_|-final-dcc-|_
04/08/2008 02:00:12 PM	DLESE-000-000-010-306	_|-final-dcc-|_
04/08/2008 03:00:58 PM	NEWS-OPPS-000-000-002-375	_|-final-nocc-|_
04/09/2008 02:20:02 PM	NEWS-OPPS-000-000-002-376	_|-final-nocc-|_
04/14/2008 11:32:18 AM	DLESE-000-000-008-872	_|-final-dcc-|_
04/14/2008 11:40:22 AM	DLESE-000-000-006-920	_|-final-dcc-|_
04/14/2008 04:45:12 PM	TBOXR-000-000-000-148	_|-final-tboxres-|_
04/14/2008 04:47:18 PM	TBOXR-000-000-000-149	_|-final-tboxres-|_
04/15/2008 09:10:06 AM	DLESE-000-000-000-129	_|-final-dcc-|_
04/15/2008 09:53:12 AM	DLESE-000-000-000-397	_|-final-dcc-|_
04/15/2008 10:11:44 AM	DLESE-000-000-002-806	Holding
04/15/2008 10:19:55 AM	DLESE-000-000-009-611	_|-final-dcc-|_
04/15/2008 10:25:37 AM	TBOXR-000-000-000-150	Deaccessioned
04/15/2008 10:26:49 AM	DLESE-000-000-008-728	_|-final-dcc-|_
04/15/2008 10:31:33 AM	DLESE-000-000-004-243	_|-final-dcc-|_
04/15/2008 10:50:56 AM	DLESE-000-000-004-041	_|-final-dcc-|_
04/15/2008 11:20:05 AM	DLESE-000-000-006-555	_|-final-dcc-|_
04/15/2008 11:40:51 AM	DLESE-000-000-006-556	_|-final-dcc-|_
04/15/2008 11:48:11 AM	DLESE-000-000-006-557	_|-final-dcc-|_
04/16/2008 08:08:33 AM	DWEL-000-000-000-442	Holding
04/16/2008 08:18:08 AM	BRIDGE-789	_|-final-bridge-|_
04/16/2008 08:41:43 AM	BRIDGE-789	_|-final-bridge-|_
04/16/2008 08:47:34 AM	BRIDGE-OTHER-1935	Holding
04/16/2008 08:49:22 AM	BRIDGE-OTHER-291	_|-final-bridgeother-|_
04/16/2008 08:58:09 AM	BRIDGE-OTHER-365	_|-final-bridgeother-|_
04/16/2008 09:23:47 AM	USGS-ED-000-000-000-049	_|-final-usgs-|_
04/16/2008 09:43:05 AM	DLESE-000-000-000-388	_|-final-dcc-|_
04/16/2008 09:46:22 AM	DLESE-000-000-000-469	_|-final-dcc-|_
04/16/2008 10:09:53 AM	DLESE-000-000-001-033	_|-final-dcc-|_
04/16/2008 10:30:03 AM	DLESE-000-000-001-117	_|-final-dcc-|_
04/16/2008 10:39:39 AM	DLESE-000-000-001-119	_|-final-dcc-|_
04/16/2008 10:44:08 AM	DLESE-000-000-001-944	_|-final-dcc-|_
04/16/2008 11:08:21 AM	DLESE-000-000-003-148	_|-final-dcc-|_
04/16/2008 11:10:44 AM	DLESE-000-000-004-054	_|-final-dcc-|_
04/16/2008 11:22:10 AM	DLESE-000-000-009-635	_|-final-dcc-|_
04/16/2008 11:25:50 AM	DLESE-000-000-006-558	_|-final-dcc-|_
04/16/2008 11:40:15 AM	DLESE-000-000-006-559	_|-final-dcc-|_
04/16/2008 11:49:46 AM	DLESE-000-000-006-560	_|-final-dcc-|_
04/16/2008 12:51:43 PM	DLESE-000-000-000-388	_|-final-dcc-|_
04/17/2008 10:39:23 AM	NYIC-000-000-000-061	Deaccessioned
04/17/2008 10:41:50 AM	NYIC-000-000-000-052	_|-final-nyic-|_
04/21/2008 10:35:16 AM	EVC-000-000-000-032	_|-final-evc-|_
04/21/2008 10:35:41 AM	EVC-000-000-000-030	_|-final-evc-|_
04/21/2008 10:35:52 AM	EVC-000-000-000-029	_|-final-evc-|_
04/21/2008 10:36:02 AM	EVC-000-000-000-031	_|-final-evc-|_
04/21/2008 10:36:13 AM	EVC-000-000-000-028	_|-final-evc-|_
04/21/2008 10:36:34 AM	EVC-000-000-000-027	_|-final-evc-|_
04/23/2008 08:19:17 AM	BRIDGE-OTHER-269	_|-final-bridgeother-|_
04/23/2008 08:39:13 AM	BRIDGE-1556	_|-final-bridge-|_
04/23/2008 08:42:31 AM	BRIDGE-1556	_|-final-bridge-|_
04/23/2008 08:43:31 AM	BRIDGE-789	_|-final-bridge-|_
04/23/2008 08:43:38 AM	BRIDGE-789	Holding
04/23/2008 08:57:41 AM	SERC-NAGT-000-000-000-313	_|-final-sercnagt-|_
04/23/2008 08:59:12 AM	SERC-NAGT-000-000-000-456	_|-final-sercnagt-|_
04/23/2008 09:28:13 AM	NASA-Edmall-493	_|-final-edmall-|_
04/23/2008 09:32:11 AM	DWEL-000-000-000-030	Holding
04/23/2008 09:39:00 AM	DLESE-000-000-001-119	_|-final-dcc-|_
