pub_date,title,authors,doi,ark,journal,collaboration,num_yellowstone_authors,yellowstone_authors,sum_author_charges,other_ncar_authors
2009-05-21,Building and using coupled models for the Space Weather System: Lessons learned,"Quinn, J.; Hughes, J.; Baker, D.; et al",10.1029/2009SW000462,http://n2t.net/ark:/85065/d75h7hcn,Space Weather,,1,"Wiltberger, M.",2063680.9,"Solomon, S."
2009-04-30,Global ray tracing simulations of the SABER gravity wave climatology,"Preusse, P.; Eckermann, S.; Ern, M.; et al",10.1029/2008JD011214,http://n2t.net/ark:/85065/d7ht2qdw,Journal of Geophysical Research-Atmospheres,,1,"Roble, R.",2122.0,
2009-02-01,Sensitivity of ozone concentrations to diurnal variations of surface emissions in Mexico City: A WRF/Chem modeling study,"Ying, Z.; Tie, X.; Li, G.",10.1016/j.atmosenv.2008.10.044,http://n2t.net/ark:/85065/d7b27wc8,Atmospheric Environment,,1,"Tie, X.",33048.0,
2009-01-15,A fast and accurate algorithm for computing radial transonic flows,"De Sterck, H.; Rostrup, S.; Tian, F.",10.1016/j.cam.2008.03.019,http://n2t.net/ark:/85065/d7t43v5p,Journal of Computational and Applied Mathematics,,1,"Tian, F.",44537.8,
2015-02-01,Wind resource estimates with an analog ensemble approach,"Vanvyve, E.; Delle Monache, L.; Monaghan, A.; et al",10.1016/j.renene.2014.08.060,http://n2t.net/ark:/85065/d7s75hhh,Renewable Energy,UCAR only,4,"Vanvyve, E.; Delle Monache, L.; Monaghan, A.; Pinto, J.",1348630.2,
2015-04-01,The impact of South Pacific extratropical forcing on ENSO and comparisons with the North Pacific,"Ding, R.; Li, J.; Tseng, Y.",10.1007/s00382-014-2303-5,http://n2t.net/ark:/85065/d7ng4rss,Climate Dynamics,"UCAR, University and Other",1,"Tseng, Y.",1110143.3,
2015-07-01,High-order finite volume transport on the cubed-sphere: Comparison between 1D and 2D reconstruction schemes,"Katta, K.; Nair, R.; Kumar, V.",10.1175/MWR-D-13-00176.1,http://n2t.net/ark:/85065/d7cz389p,Monthly Weather Review,UCAR and University,1,"Nair, R.",5894.4,
2015-07-01,"Using joint probability distribution functions to evaluate simulations of precipitation, cloud fraction and insolation in the North America Regional Climate Change Assessment Program (NARCCAP)","Lee, H.; Kim, J.; Waliser, D.; et al",10.1007/s00382-014-2253-y,http://n2t.net/ark:/85065/d7862hmq,Climate Dynamics,"UCAR, University and Other",1,"McGinnis, S.",55.0,
2015-03-01,Simulation sensitivities of the major weather regimes of the Southeast Asia region,"Raktham, C.; Bruyere, C.; Kreasuwun, J.; et al",10.1007/s00382-014-2156-y,http://n2t.net/ark:/85065/d74f1rxf,Climate Dynamics,"UCAR, University and Other",1,"Bruyere, C.",85300.2,"Done, J."
2015-05-01,An efficient implementation of the ensemble Kalman filter based on an iterative Sherman-Morrison formula,"Nino Ruiz, E.; Sandu, A.; Anderson, J.",10.1007/s11222-014-9454-4,http://n2t.net/ark:/85065/d70r9qj0,Statistics and Computing,UCAR and University,1,"Anderson, J.",6.6,
2015-03-01,Bayesian multilevel analysis of variance for relative comparison across sources of global climate model variability,"Geinitz, S.; Furrer, R.; Sain, S.",10.1002/joc.3991,http://n2t.net/ark:/85065/d7w0973v,International Journal of Climatology,UCAR and University,1,"Sain, S.",2314.2,
2015-01-01,Influence of springtime biomass burning in South Asia on regional ozone (O₃): A model based case study,"Jena, C.; Ghude, S.; Pfister, G.; et al",10.1016/j.atmosenv.2014.10.027,http://n2t.net/ark:/85065/d7r78gc4,Atmospheric Environment,UCAR and Other,1,"Pfister, G.",2145705.7,
2015-04-01,Changes in large-scale controls of Atlantic tropical cyclone activity with the phases of the Atlantic multidecadal oscillation,"Caron, L.; Boudreault, M.; Bruyere, C.",10.1007/s00382-014-2186-5,http://n2t.net/ark:/85065/d7mg7qnd,Climate Dynamics,"UCAR, University and Other",1,"Bruyere, C.",85300.2,
2015-03-01,Horizontally Explicit and Vertically Implicit (HEVI) time discretization scheme for a discontinuous Galerkin non-hydrostatic model,"Bao, L.; Klöefkorn, R.; Nair, R.",10.1175/MWR-D-14-00083.1,http://n2t.net/ark:/85065/d7gq6zw7,Monthly Weather Review,UCAR and University,1,"Nair, R.",5894.4,
2015-01-01,Diagnostics for near-surface wind response to the Gulf Stream in a regional atmospheric model,"Takatama, K.; Minobe, S.; Inatsu, M.; et al",10.1175/JCLI-D-13-00668.1,http://n2t.net/ark:/85065/d73j3f3f,Journal of Climate,UCAR and University,1,"Small, R.",3392420.8,
2015-01-06,Effects of anthropogenic emissions on aerosol formation from isoprene and monoterpenes in the southeastern United States,"Xu, L.; Guo, H.; Boyd, C.; et al",10.1073/pnas.1417609112,http://n2t.net/ark:/85065/d7v125zm,Proceedings of the National Academy of Sciences of the United States of America,"UCAR, University and Other",1,"Knote, C.",1139967.4,
2015-01-01,"Effects of meteorology and secondary particle formation on visibility during heavy haze events in Beijing, China.","Zhang, Q.; Quan, J.; Tie, X.; et al",10.1016/j.scitotenv.2014.09.079,http://n2t.net/ark:/85065/d7q81f79,Science of the Total Environment,UCAR and Other,1,"Tie, X.",33048.0,
2015-01-12,Global investigation of the Mg atom and ion layers using SCIAMACHY/Envisat observations between 70 and 150 km altitude and WACCM-Mg model results,"Langowski, M.; von Savigny, C.; Burrows, J.; et al",10.5194/acp-15-273-2015,http://n2t.net/ark:/85065/d7kh0pg4,Atmospheric Chemistry and Physics,"UCAR, University and Other",1,"Marsh, D.",1714951.2,
2015-01-16,Multiday production of condensing organic aerosol mass in urban and forest outflow,"Lee-Taylor, J.; Hodzic, A.; Madronich, S.; et al",10.5194/acp-15-595-2015,http://n2t.net/ark:/85065/d7fq9xs9,Atmospheric Chemistry and Physics,UCAR and University,1,"Hodzic, A.",234568.9,"Lee-Taylor, J.; Madronich, S."
2015-01-16,Iodine oxide in the global marine boundary layer,"Prados-Roman, C.; Cuevas, C.; Hay, T.; et al",10.5194/acp-15-583-2015,http://n2t.net/ark:/85065/d7b27wf5,Atmospheric Chemistry and Physics,UCAR and Other,2,"Kinnison, D.; Lamarque, J.",20831848.6,
2015-01-01,Stochastic climate theory and modeling,"Franzke, C.; O'Kane, T.; Berner, J.; et al",10.1002/wcc.318,http://n2t.net/ark:/85065/d76974r8,Wiley Interdisciplinary Reviews: Climate Change,"UCAR, University and Other",1,"Berner, J.",63846.6,
2015-01-01,Emulating and calibrating the multiple-fidelity Lyon-Fedder-Mobarry magnetosphere-ionosphere coupled computer model,"Heaton, M.; Kleiber, W.; Sain, S.; et al",10.1111/rssc.12064,http://n2t.net/ark:/85065/d72j6d2d,Journal of the Royal Statistical Society Series C-applied Statistics,UCAR and University,2,"Sain, S.; Wiltberger, M.",2065995.1,
2015-01-06,The effect of dry and wet deposition of condensable vapors on secondary organic aerosols concentrations over the continental US,"Knote, C.; Hodzic, A.; Jimenez, J.",10.5194/acp-15-1-2015,http://n2t.net/ark:/85065/d7xs5wkq,Atmospheric Chemistry and Physics,UCAR and University,2,"Knote, C.; Hodzic, A.",1374536.3,
2015-03-01,A validation of the multivariate and minimum residual method for cloud retrieval using radiance from multiple satellites,"Xu, D.; Auligne, T.; Huang, X.",10.1007/s00376-014-3258-5,http://n2t.net/ark:/85065/d7p84d2g,Advances in Atmospheric Sciences,UCAR and Other,3,"Xu, D.; Auligne, T.; Huang, X.",470465.2,
2015-03-01,The impact of AIRS atmospheric temperature and moisture profiles on hurricane forecasts: Ike (2008) and Irene (2011),"Zheng, J.; Li, J.; Schmit, T.; et al",10.1007/s00376-014-3162-z,http://n2t.net/ark:/85065/d7jh3nc6,Advances in Atmospheric Sciences,"UCAR, University and Other",1,"Liu, Z.",208006.4,
2015-01-01,The influence of chronic ozone exposure on global carbon and water cycles,"Lombardozzi, D.; Levis, S.; Bonan, G.; et al",10.1175/JCLI-D-14-00223.1,http://n2t.net/ark:/85065/d7dv1m1r,Journal of Climate,UCAR and University,3,"Lombardozzi, D.; Levis, S.; Bonan, G.",9428245.9,
2015-01-01,Water vapor-forced greenhouse warming over the Sahara Desert and the recent recovery from the Sahelian drought,"Evan, A.; Flamant, C.; Lavaysse, C.; et al",10.1175/JCLI-D-14-00039.1,http://n2t.net/ark:/85065/d7930vbs,Journal of Climate,"UCAR, University and Other",1,"Lavaysse, C.",20321.7,
2015-02-01,Development of North Atlantic tropical disturbances near upper-level potential vorticity streamers,"Galarneau, T.; McTaggart Cowan, R.; Bosart, L.; et al",10.1175/JAS-D-14-0106.1,http://n2t.net/ark:/85065/d75b03pb,Journal of the Atmospheric Sciences,"UCAR, University and Other",2,"Galarneau, T.; Davis, C.",298568.3,
2015-01-01,A budget analysis of the formation of haze in Beijing,"Tie, X.; Zhang, Q.; He, H.; et al",10.1016/j.atmosenv.2014.10.038,http://n2t.net/ark:/85065/d71j9bz2,Atmospheric Environment,UCAR and Other,1,"Tie, X.",33048.0,
2015-01-01,High-resolution calculation of the solar global convection with the reduced speed of sound technique. II. Near surface shear layer with the rotation,"Hotta, H.; Rempel, M.; Yokoyama, T.",10.1088/0004-637X/798/1/51,http://n2t.net/ark:/85065/d7s183nd,The Astrophysical Journal,UCAR and University,2,"Hotta, H.; Rempel, M.",19172273.8,
2015-02-11,Investigating climate change from the stratosphere to space,"Emmert, J.; Marsh, D.; Cnossen, I.",10.1029/2015EO023767,http://n2t.net/ark:/85065/d7n87bz4,Eos,,1,"Marsh, D.",1714951.2,
2015-01-15,Hyper-resolution global hydrological modelling: What is next?,"Bierkens, M.; Bell, V.; Burek, P.; et al",10.1002/hyp.10391,http://n2t.net/ark:/85065/d7hm59mp,Hydrological Processes,"UCAR, University and Other",1,"Gochis, D.",2588623.8,
2015-01-01,Parameterization of cloud microphysics based on the prediction of bulk ice particle properties. Part I: Scheme description and idealized tests,"Morrison, H.; Milbrandt, J.",10.1175/JAS-D-14-0065.1,http://n2t.net/ark:/85065/d7cv4jxd,Journal of the Atmospheric Sciences,UCAR and Other,1,"Morrison, H.",130225.2,
2015-01-01,Spiral rainbands in a numerical simulation of Hurricane Bill (2009). Part II: Propagation of inner rainbands,"Moon, Y.; Nolan, D.",10.1175/JAS-D-14-0056.1,http://n2t.net/ark:/85065/d7833t6d,Journal of the Atmospheric Sciences,UCAR and University,1,"Moon, Y.",574196.4,
2015-01-01,Spiral rainbands in a numerical simulation of Hurricane Bill (2009). Part I: Structures and comparisons to observations,"Moon, Y.; Nolan, D.",10.1175/JAS-D-14-0058.1,http://n2t.net/ark:/85065/d74b32g2,Journal of the Atmospheric Sciences,UCAR and University,1,"Moon, Y.",574196.4,
2015-01-01,Parameterization of cloud microphysics based on the prediction of bulk ice particle properties. Part II: Case study comparisons with observations and other schemes,"Morrison, H.; Milbrandt, J.; Bryan, G.; et al",10.1175/JAS-D-14-0066.1,http://n2t.net/ark:/85065/d70k29qw,Journal of the Atmospheric Sciences,UCAR and Other,5,"Morrison, H.; Bryan, G.; Ikeda, K.; Tessendorf, S.; Thompson, G.",15771037.5,
2015-02-12,"Research on emissions, air quality, climate, and cooking technologies in Northern Ghana (Reaccting): Study rationale and protocol","Dickinson, K.; Kanyomse, E.; Piedrahita, R.; et al",10.1186/s12889-015-1414-1,http://n2t.net/ark:/85065/d7mc9161,BMC Public Health,"UCAR, University and Other",2,"Monaghan, A.; Steinhoff, D.",2265681.4,"Dickinson, K.; Hayden, M.; Wiedinmyer, C."
2015-02-01,"Estimating PM2.5 in Xi'an, China using aerosol optical depth: A comparison between the MODIS and MISR retrieval models","You, W.; Zang, Z.; Pan, X.; et al",10.1016/j.scitotenv.2014.11.024,http://n2t.net/ark:/85065/d7gm88hr,Science of the Total Environment,UCAR and University,1,"Chen, D.",788947.8,
2015-01-09,Global and regional modeling of clouds and aerosols in the marine boundary layer during VOCALS: The VOCA intercomparison,"Wyant, M.; Bretherton, C.; Wood, R.; et al",10.5194/acp-15-153-2015,http://n2t.net/ark:/85065/d73b6197,Atmospheric Chemistry and Physics,"UCAR, University and Other",1,"Hannay, C.",34110303.3,
2015-01-01,The kinematic and microphysical characteristics and associated precipitation efficiency of subtropical convection during SoWMEX/TiMREX,"Chang, W.; Lee, W.; Liou, Y.",10.1175/MWR-D-14-00081.1,http://n2t.net/ark:/85065/d7zk5htj,Monthly Weather Review,UCAR and University,1,"Chang, W.",102400.7,"Lee, W."
2015-01-01,Supercell low-level mesocyclones in simulations with a sheared convective boundary layer,"Nowotarski, C.; Markowski, P.; Richardson, Y.; et al",10.1175/MWR-D-14-00151.1,http://n2t.net/ark:/85065/d7tt4s4p,Monthly Weather Review,UCAR and University,1,"Bryan, G.",6749366.0,
2015-01-01,Representation of the subgrid-scale turbulent transport in convective boundary layers at gray-zone resolutions,"Shin, H.; Hong, S.",10.1175/MWR-D-14-00116.1,http://n2t.net/ark:/85065/d7q52qs4,Monthly Weather Review,UCAR and Other,1,"Shin, H.",534578.2,
2015-02-01,DigitalCrust -- a 4D data system of material properties for transforming research on crustal fluid flow,"Fan, Y.; Richard, S.; Bristol, R.; et al",10.1111/gfl.12114,http://n2t.net/ark:/85065/d7fn17cx,Geofluids,"UCAR, University and Other",1,"Gochis, D.",2588623.8,
2015-02-01,"Awareness and support of release of genetically modified sterile mosquitoes, Key West, Florida, USA","Ernst, K.; Haenchen, S.; Dickinson, K.; et al",10.3201/eid2102.141035,http://n2t.net/ark:/85065/d79w0gn6,Emerging Infectious Diseases,"UCAR, University and Other",1,"Monaghan, A.",1312613.3,"Dickinson, K.; Hayden, M."
2015-03-17,Spatiotemporal prediction of fine particulate matter during the 2008 Northern California wildfires using machine learning,"Reid, C.; Jerrett, M.; Petersen, M.; et al",10.1021/es505846r,http://n2t.net/ark:/85065/d7639qws,Environmental Science & Technology,"UCAR, University and Other",1,"Pfister, G.",2145705.7,
2015-03-02,Identifying fire plumes in the Arctic with tropospheric FTIR measurements and transport models,"Viatte, C.; Strong, K.; Hannigan, J.; et al",10.5194/acp-15-2227-2015,http://n2t.net/ark:/85065/d72b905v,Atmospheric Chemistry and Physics,UCAR and University,1,"Emmons, L.",417510.0,"Hannigan, J.; Nussbaumer, E."
2015-04-01,A novel application of an analog ensemble for short-term wind power forecasting,"Alessandrini, S.; Delle Monache, L.; Sperati, S.; et al",10.1016/j.renene.2014.11.061,http://n2t.net/ark:/85065/d7sx6fc5,Renewable Energy,UCAR and Other,2,"Alessandrini, S.; Delle Monache, L.",12.0,
2015-03-01,"Spatial scaling of reflectance and surface albedo over a mixed-use, temperate forest landscape during snow-covered periods","Burakowski, E.; Ollinger, S.; Lepine, L.; et al",10.1016/j.rse.2014.11.023,http://n2t.net/ark:/85065/d7p55pp6,Remote Sensing of Environment,UCAR and University,1,"Burakowski, E.",709917.9,
2015-03-01,A new perspective to assess the urban heat island through remotely sensed atmospheric profiles,"Hu, L.; Brunsell, N.",10.1016/j.rse.2014.10.022,http://n2t.net/ark:/85065/d7jd4xzg,Remote Sensing of Environment,UCAR and University,1,"Hu, L.",0.1,
2015-03-01,Mesoscale modeling of offshore wind turbine wakes at the wind farm resolving scale: A composite-based analysis with the Weather Research and Forecasting model over Horns Rev,"Jimenez Munoz, P.; Navarro, J.; Palomares, A.; et al",10.1002/we.1708,http://n2t.net/ark:/85065/d7dn4663,Wind Energy,UCAR and University,2,"Jimenez Munoz, P.; Dudhia, J.",4795003.1,
2015-02-12,Meridional circulation dynamics from 3D magnetohydrodynamic global simulations of solar convection,"Passos, D.; Charbonneau, P.; Miesch, M.",10.1088/2041-8205/800/1/L18,http://n2t.net/ark:/85065/d78w3ffx,The Astrophysical Journal Letters,UCAR and University,1,"Miesch, M.",90716.3,
2015-01-23,The effects of magnetic field morphology on the determination of oxygen and iron abundances in the solar photosphere,"Moore, C.; Uitenbroek, H.; Rempel, M.; et al",10.1088/0004-637X/799/2/150,http://n2t.net/ark:/85065/d7542pqh,The Astrophysical Journal,"UCAR, University and Other",1,"Rempel, M.",8667097.2,
2015-01-30,Observations and modeling of north-south asymmetries using a flux transport dynamo,"Shetye, J.; Tripathi, D.; Dikpati, M.",10.1088/0004-637X/799/2/220,http://n2t.net/ark:/85065/d71c1z1n,The Astrophysical Journal,"UCAR, University and Other",1,"Dikpati, M.",6255871.1,
2015-01-26,The time-transgressive termination of the African Humid Period,"Shanahan, T.; McKay, N.; Hughen, K.; et al",10.1038/ngeo2329,http://n2t.net/ark:/85065/d7wq04zn,Nature Geoscience,"UCAR, University and Other",1,"Otto-Bliesner, B.",3397120.4,
2015-01-16,The Victoria mode in the North Pacific linking extratropical sea level pressure variations to ENSO,"Ding, R.; Li, J.; Tseng, Y.; et al",10.1002/2014JD022221,http://n2t.net/ark:/85065/d7rx9d87,Journal of Geophysical Research-Atmospheres,"UCAR, University and Other",1,"Tseng, Y.",1110143.3,
2015-01-16,Structural diagnostics of the tropopause inversion layer and its evolution,"Gettelman, A.; Wang, T.",10.1002/2014JD021846,http://n2t.net/ark:/85065/d7n58njt,Journal of Geophysical Research-Atmospheres,"UCAR, University and Other",1,"Gettelman, A.",869595.4,
2015-02-09,WRF-Chem model predictions of the regional impacts of N₂O₅ heterogeneous processes on night-time chemistry over north-western Europe,"Lowe, D.; Archer Nicholls, S.; Morgan, W.; et al",10.5194/acp-15-1385-2015,http://n2t.net/ark:/85065/d7hd7wt3,Atmospheric Chemistry and Physics,UCAR and University,1,"Archer Nicholls, S.",467676.5,
2015-01-16,The High Park fire: Coupled weather-wildland fire model simulation of a windstorm-driven wildfire in Colorado's Front Range,"Coen, J.; Schroeder, W.",10.1002/2014JD021993,http://n2t.net/ark:/85065/d7cn752q,Journal of Geophysical Research-Atmospheres,UCAR and University,1,"Coen, J.",530.4,
2015-01-15,A new Geoengineering Model Intercomparison Project (GeoMIP) experiment designed for climate and chemistry models,"Tilmes, S.; Mills, M.; Niemeier, U.; et al",10.5194/gmd-8-43-2015,http://n2t.net/ark:/85065/d77w6db0,Geoscientific Model Development,"UCAR, University and Other",3,"Tilmes, S.; Mills, M.; Lamarque, J.",33881354.0,
2015-03-12,Characterising Brazilian biomass burning emissions using WRF-Chem with MOSAIC sectional aerosol,"Archer Nicholls, S.; Lowe, D.; Darbyshire, E.; et al",10.5194/gmd-8-549-2015,http://n2t.net/ark:/85065/d7445nn1,Geoscientific Model Development,"UCAR, University and Other",1,"Archer Nicholls, S.",467676.5,
2015-01-14,Development of a large-sample watershed-scale hydrometeorological data set for the contiguous USA: Data set characteristics and assessment of regional variability in hydrologic model performancD,"Newman, A.; Clark, M.; Sampson, K.; et al",10.5194/hess-19-209-2015,http://n2t.net/ark:/85065/d70g3m9k,Hydrology and Earth System Sciences,"UCAR, University and Other",5,"Newman, A.; Clark, M.; Sampson, K.; Wood, A.; Hopson, T.",1430518.0,
